id,datetime
-HZUge2aQ5qNk76UyNgUWg,2013-11-29T08:35:07.893500
-HfnABPCTIaDJvQz0rQc5Q,2013-08-24T03:22:38.557900
-HmEUcD3TaaayXFuJLsbdg,2013-11-28T20:43:42.991800
-HmTB2gHQ7O9EpmpVbqugQ,2013-10-13T11:37:54.173800
-HnVb8RYQ3GoZ8y_Dr6okg,2013-06-25T09:38:59.730200
-Hop3NilTce_5FzaTydorA,2013-11-24T05:46:40.842400
-HpiXE0dQuCAVmRtO4m7NA,2013-12-25T03:30:56.536900
-Hq1As3JSv2d4kTbFlDvnw,2014-01-09T15:32:11.794900
-Hqz5eyWTnCg59UdTbPAUg,2013-07-05T19:10:14.173500
-HsCCHD7QhGhcaO6rePU2Q,2014-01-26T07:13:48.242600
-HsqFK29SWS0XYWYQ9W4Bw,2013-11-20T18:23:36.910900
-I-5nGPsQo6pc90eLf9Gmg,2013-10-12T15:30:49.031000
-I9Sw7aMRsiPKmxP95uT7A,2013-08-16T02:14:09.199500
-IFjGih6Q6K5P3Xda_zYkA,2014-01-09T18:09:23.512900
-IIT4KYjSNykVDemCf2WTQ,2013-11-27T02:35:53.430900
-IJwU3ehQru4A2FhOcJ_lw,2013-12-22T06:10:26.903300
-IMHkGjiRVajl6cdOjY4gg,2013-06-11T07:12:11.803900
-IQIT8Z9T0m0EyVWhVJp7A,2014-01-24T00:15:19.483400
-IWAEBD9QJa5SHTq4OYKUw,2013-11-24T11:17:40.593900
-IZN7dwQS5-yj88UFXcGTg,2013-11-16T02:52:33.801000
-IZO9CjZTVChaM4YhvFfAw,2014-01-05T03:12:28.950600
-IcPc0HfQJ6bOUOHgxH1pg,2014-01-26T21:08:19.796600
-IdUxz7wRDW4Q_PdygHRPA,2013-06-28T04:26:17.594000
-Ie2J4xHSdKv6p3foORtWw,2014-01-18T23:23:59.605600
-Iev6ewQT5ulsgJ_Kx0xHg,2013-10-20T18:48:12.006900
-Ik-JijNQi6Fa5qJZdf60g,2013-11-04T18:21:17.190500
-ImJDVwaSl2H1-pNEC0pJQ,2013-11-06T08:13:51.982400
-IpxfHbMTnyMZLF9at2E8w,2013-11-18T13:21:24.411100
-IyqP3HOQH-eXGI7Xv4A-Q,2013-10-30T17:13:02.847400
-J0kj19ARX-6Mmyxr6AvrQ,2013-05-23T06:10:03.112200
-J1WYGkeQvmVOMM51IGhOA,2013-10-28T07:54:19.393300
-J9lshqdQlyyMa_jnsGvjw,2014-01-06T10:29:31.122300
-JE8dBaPSE2jLXJO8joRzA,2013-11-28T07:29:09.638600
-JJdaq1ZSrqk3lhm5FajKA,2014-02-03T19:56:13.812600
-JUwzpSURRK9swul-obGGQ,2014-01-13T23:24:44.293300
-JX41IpVTDG7SipnczLkng,2013-05-25T15:22:29.670200
-J_ncqlCSteXBIevCFVxkA,2013-11-04T08:27:15.122100
-Jc80TmOTNqumi68yODfxg,2014-01-10T09:24:06.187200
-JeAVRzuS6es3yokNpn4dw,2014-01-05T13:18:31.130500
-JecRva2QBuf8oRQoVl0dQ,2013-11-08T16:34:19.249500
-JpggguzQuill4KdIDEI0Q,2014-01-17T20:12:29.486200
-Jsz-4NFRv2fWXgd8jcnuQ,2013-11-21T21:32:52.929400
-Jt5EtexQmuJoBdS6HaIJw,2013-11-04T09:10:35.379200
-JvkgBg5QTW0h8gJUaAysA,2013-11-26T07:25:32.961500
-Jvv1_qVQcmPObOu0xXLEA,2013-10-09T06:01:07.618600
-Jw87TKVQL-mvpzMpIifSw,2013-10-24T16:01:12.632300
-K6eqnrdRyuWwcIiqUP_qQ,2013-12-08T06:27:22.700100
-K8Wvz8zQpSKo5Sv-KTzrQ,2013-06-17T13:12:46.165100
-KCscHaBR-Whf8af4e6inw,2013-12-10T09:37:01.815400
-KFgFnuCROi--CPhFiRgzg,2014-01-19T09:16:07.507200
-KOgTfMKRF665vjmzUTx_w,2013-11-24T15:19:26.731800
-KPkMOOGQoGeB5jNWxapmg,2013-10-14T16:31:51.616300
-KRB1PExSKiizNMiQ4AzQQ,2013-10-21T14:04:14.825300
-KRzxwEpTRmK-H-FYKQKxg,2013-11-30T02:19:29.931300
-KSTrd-MR5OdKqLTNE3Q4Q,2013-12-04T06:22:56.396500
-KSqh4Z2RKaCWG4WRoBjNg,2014-01-29T15:13:19.031200
-KWRP8rgQZWgF26dfnBQbA,2013-08-06T14:27:52.340400
-KWcp9pGTCKCT-zRnshPWw,2014-01-15T23:49:54.632100
-KgDKLZpS7u97s58wH6SYA,2013-11-08T01:45:16.907900
-KjBI6_QTA-vsL2ekmlnSw,2013-10-22T17:30:44.532200
-KkZxWgrQbWq3xz27lWNIg,2014-01-31T03:57:32.322800
-KksuLF1TQeCM1IDPjS1JA,2013-12-23T15:29:43.338800
-Km_wPlXQg6JQ8skfPcLyA,2014-01-08T07:09:33.526400
-L0e-GvWTxO8xiWJ4kv2Nw,2014-01-14T16:11:12.573900
-L0rekKOSNCElLp4_forPw,2013-11-09T15:33:52.910700
-L2XXs84TWG1GhrjIVqGgw,2013-07-31T11:52:23.465300
-L41q5fFTEeun3d1RekmyQ,2013-10-25T01:19:14.439600
-L6-SzRbRYeTPp2S3l1R-g,2013-10-01T08:34:01.595200
-L6JkVuXTWKs0Mb0B3nUaA,2014-01-25T21:15:30.415400
-LH13vcFRjquUB6_7Zijlw,2013-10-26T22:12:07.894400
-LI6xqIKT7qYw58O0Qyhiw,
-LI_lmZbSTaYOQRGoyWa-g,2014-01-02T13:19:43.691200
-LLzPRGDSACtrq4Eykx-Lg,2013-10-23T18:27:51.750800
-LUCPZ37SU2ry2k9OJK1HA,2013-10-21T11:08:16.266000
-LUxktWCR1SMz-kQVvD2Ug,2014-01-02T13:51:38.299500
-L_126GIRECHdrkdJpssqQ,2014-01-16T14:52:54.716500
-Lb7ENb3SYysGxKVTmtqGw,2013-11-18T15:26:03.513000
-LeXii7jRsuB4BD7eHF5KA,2013-12-22T11:57:20.021000
-LfOXTR1Sim2GwoGG9fdEA,2013-11-14T23:20:07.494100
-LoMfrMsSLac2oV7pHXwgg,2013-11-02T04:40:10.728000
-Lq2XiK9T1CcPMNqLv0Pyw,2014-01-20T09:54:14.901000
-LtfJDskTT6dX9T3MBJjsQ,2013-07-18T13:34:50.964600
-Lu8jI8ERhKlGCsqMMV0rA,2014-01-16T12:51:14.727600
-LvMBj3gRY2KbBEta3KFQA,2013-12-03T12:02:16.233500
-M59Ywj4R5y9W2FRc9j8bQ,2013-09-18T18:55:19.886100
-MEvCBlgSO2IhE6vQ0woHg,2013-06-19T17:07:05.547400
-MHcxKARRWSi79-kVrGhtA,2013-12-22T09:00:07.967700
-MKTn_sMS2-ibLiMG2vJBg,2013-06-12T19:03:32.895700
-MSKjA-aR0yVfQjhDMlstA,2013-11-20T12:06:50.514100
-M_l86L_Qt6He4m707hqBw,2013-07-22T22:29:14.963000
-MakvYZmQqOsNgWke21_rg,2013-12-09T06:30:57.627700
-MashU8STTK9Epm-QyE5RA,2013-07-20T15:31:44.041700
-Mb8Pq3fSYmnI_FGWqCvog,2014-02-03T19:33:39.572700
-MbIIvVVR_q_yqBmhicHYw,2013-11-16T13:57:27.946900
-Me-mPVHTIqBEyKXi8mqlQ,2013-11-06T03:37:38.157200
-MgwhUSIQvyAjxDQa_wa-w,2013-12-23T16:13:05.839800
-MiELI5GTF6ctZodGdqQyw,
-MmHjV1fRneScTLBIyx-FQ,2013-12-06T03:38:29.237200
-MtTxrFuRNyL3yCKT3T6iA,2014-02-05T21:46:38.850000
-MvK-1OnRAmmLbGEgC1A8w,2014-01-10T08:35:15.287800
-MwqJyxrSI2pjtRILh2j9g,2013-09-23T21:39:20.525500
-N-14Ri_RjamNbmsyTzLUw,2013-10-16T14:20:24.189600
-N3B9XUISbyr9MnopZctVw,2014-01-18T06:58:45.611100
-N6nVYbnSGqcEN27GAzMyw,2013-09-29T18:44:34.911000
-NDc6QNWRVy3Vd0hsF_nXw,2013-11-25T21:19:24.988900
-NEx1HGNTXuVeUchKnW8gw,2013-06-17T19:38:41.778000
-NGxL-3PREmkFiWK5hoq1w,2013-05-28T04:24:20.429900
-NHWUqDoQPeXPbniaRxU1Q,2014-01-07T17:15:25.872300
-NN5Cl5DTASrSs_yEgxrjg,2013-12-03T03:35:38.015100
-NS_SSDNRBqYyoJjuZGjMg,2013-12-23T16:32:07.745800
-NSypycjQ7qejCBcDAxr2Q,2013-05-27T18:21:08.950800
-NWbDcNfQ56IeBeA8hABDw,2013-11-06T04:34:21.787400
-NeOWQiNQtigA9ZHB7L3sw,2013-11-16T15:58:33.047900
-Nf0LwTXQLm0pF4JuGRVjA,2013-11-12T09:44:41.224900
-NhO-ps_Taeb3MH0ArFfsQ,2013-08-08T21:14:16.320400
-NjPM8woQge0RGy-3SgxZg,2013-06-12T13:56:44.301600
-NjV7BH3RLyQoWK3cZA7uA,2013-06-16T10:53:40.051200
-NrFpMoqQmOzTm9wuRxGqQ,2013-11-13T23:11:41.166300
-NshDJIaQYO2ijjj2FFUhw,2013-06-11T22:26:07.223700
-O-iNd8FQE2z-NX7LHe5UA,2013-11-21T10:50:07.536000
-O0LmSZkRsa3pVDAp4UgWg,2013-07-18T22:20:03.431100
-O4ld10BSliW9Mn0lxnuPA,2013-10-30T05:54:05.908800
-O4t_ylVReevLztoLSWzNw,2013-06-19T03:30:18.461700
-O8k7_5FQzexZMG35mCW2w,2013-07-30T17:50:24.593400
-OP8Bd6ZQD-WmHR4wRcVkw,2013-07-25T03:23:57.313800
-OSpDzb0SqaDodQxwkmvPA,2014-01-25T15:08:22.849500
-OZBXELcS6yc02hhgJmg6Q,2014-01-01T12:23:52.011400
-OZxVAm3RRWR7qDEMEIGSw,2014-01-20T23:57:35.315000
-Ob3Kr2PQFCLc3yJlJlAEw,2014-01-29T20:14:51.656000
-Oh_IVajQ-OP2aWA-8PUBQ,2014-01-12T14:19:23.254300
-Ol5vMqcTvGo8jcKc0nptA,2014-01-22T09:10:26.748300
-OmmLfoKTo6U787S_FayUQ,2013-06-30T07:09:44.550800
-OozD_tERlOBynhXrsmSZQ,2013-11-15T09:14:46.163300
-OqacaXORhG4RdOzJNi08A,2014-01-22T00:55:50.628100
-Os4clHmT5O1qwcVUAeyTw,2014-01-12T01:09:56.686800
-OsA5HVpSHu7FLqdOACf2g,2014-01-05T08:39:09.457200
-OtkMHMeQSWtDIVVxCJTtw,2013-11-25T08:08:15.788600
-Ow48SSFTAGT9X_sne1GlQ,2013-12-02T09:07:04.556900
-Ox6Ep2DQDmCVnYzAamFXw,2013-06-14T06:40:52.018200
-OyxVJPETeWBswzavgCa7Q,2013-08-04T03:29:07.026400
-Oz3O9XLSjWY4AbvUPxDZA,2014-01-10T07:15:47.205200
-OzztOMsR2WBv-IpMqLXoQ,2013-12-05T05:29:04.478300
-P6doXLtT-Su8NeDLrRebg,2014-01-23T03:34:24.062600
-PGnuj0nQG-ffMgssYr4gQ,2013-07-14T00:59:19.843200
-PHS6TPxSDaazYz3ai1WFA,2014-01-11T00:13:02.818100
-PSA-hOWSlyfQ8WkFKU8wA,2013-07-18T00:12:51.603300
-PSEz5JUQ5epwFXjLeJSoA,2014-01-30T00:07:53.860800
-PVwmdzeTOSGOnusNAOvjA,2013-05-25T03:36:40.424400
-PbJLEeXRHmrK5FxNDgeeg,2013-08-01T21:23:32.450500
-PbeY2QZQuuYHlouFQ0ODQ,2014-01-03T02:19:44.568900
-PhUI6cmSQi3LU6ZvQEuYg,2013-12-03T18:10:37.791000
-PhnM7swT6iJcwaHOFdjjg,2013-12-06T20:07:40.585200
-PksuZ-gSCKitfOxbdr6Cg,2013-07-28T03:26:23.444700
-PoVrk_9RPaA7W8MZox6fA,2013-07-07T17:23:45.865100
-PrpmS_gQLa1EO647PrMoQ,2013-08-01T20:19:32.571400
-PsBbb0RT8GC1_e2FEnZJA,2013-11-29T15:05:44.793900
-PsLU7NJRfWRic7uY9Ytag,2013-05-28T22:42:42.341700
-Ptp2nPWQSq8Us9NAgyQgA,2014-01-29T12:20:29.786100
-PtuMwo5Rsq3vemOp2y3dw,2013-10-27T16:33:35.929000
-Pu8ye4lQea7zuUoqm-K1g,2013-07-14T11:54:12.487600
-Px7iXQ5Tcy_UK20dVv6pw,2013-07-07T20:37:16.684000
-PxGy9cdSuy-mHzuRmqYTw,2013-11-29T11:52:14.821900
-PyF-OC7SkGUVz1eKfG7Hw,2013-10-15T11:49:18.997000
-PzIHaVzSy2vJkoe101WBA,2014-01-21T01:40:11.752200
-Q4Ml1CMQlO1bW6BM_EKew,2013-11-29T07:58:21.388200
-Q54HuLWTUiFy2cipSPI2w,2013-11-13T06:58:26.639800
-Q7qhQCmSaK-bwJbBDs_iA,2014-02-05T10:22:00.764900
-Q9gEtLYRJqBZ-ZHSzftyA,2013-07-10T22:39:00.531300
-QAQBzpPRvamp34Bzkrstw,2014-01-01T11:23:16.699500
-QBahzRHSBeuIGA7AS6FBA,2013-06-23T21:07:09.894000
-QF14N4KR82wfCsAfVa2iQ,2013-11-02T04:54:20.492000
-QF8mBXORGOOtutUKsdjXg,2013-10-06T02:12:37.144800
-QFL-cF3QoakKbYRMbnTfg,2013-11-29T02:46:20.483500
-QTXv9PZRdWWwx4O5Ct3Ag,2013-10-06T23:26:18.885100
-Qc8CZhDTXGZAibdOLrEhw,2014-01-18T08:46:08.650700
-QfCERLMSGuf3980RX3gSg,2013-10-31T11:43:43.883300
-QhYyzTDRHaQm7I572kHug,2013-11-21T09:15:20.599300
-QmmRYGgQA2vtcAppD7Kgg,2014-01-15T03:58:19.245400
-QpNutiZQcm0FZcUP_fqAw,2013-11-30T04:19:41.887100
-QpjtaO8RyehKa-Ta1Zwew,2013-11-10T14:40:50.886600
-QqG3hsOQZSoy9dnln_s0A,2013-05-24T07:41:48.498600
-QqpNQnbSo68USTI4ptC-g,2014-01-18T10:01:20.917600
-QvK3KMTSj6QvmcTnViwig,2013-12-10T17:02:46.624700
-R367ItYRIWSidfM5kw_tw,2013-12-03T19:15:56.727500
-R6RCdP3RP2jUmabfEhdhQ,2013-12-10T11:14:57.866900
-RAAEE6aRRWyEXaSqcOV8A,2013-07-25T08:37:44.521700
-RCe-o9JRmy0Z7QSCybXIQ,2013-12-26T00:35:00.545600
-RLVASViS-KtTySNl8C9Zw,
-RMDD0VrQl6Fb038mP7E3Q,2014-01-25T11:48:30.324000
-RNzU3gZRIO3mkRNOL6w_A,2014-01-06T20:39:24.373700
-ROLb24xRJOFGXwZcJTd_A,
-RPIoer-RyCqLYHyNp6Rwg,2014-01-26T10:19:48.197400
-RQOsXz_Q4uAb0Zp67C_iw,2013-07-28T01:56:13.986600
-RSZWuMwRFKfZrNJachFBQ,2013-07-13T15:43:31.069000
-RXvsIIHTvWLXO7v2FSuaA,2013-06-10T23:24:01.843500
-RcnktWXSOyJ65jyDHu3gw,2013-08-13T17:21:04.320900
-Rdvysi6TMu2EsW5Us_d2w,2014-01-28T11:22:09.609600
-RiEraFAToqT74OxYYriIA,2013-11-09T00:13:56.869900
-RlRmtfdTa2qsELjig5Opg,2013-12-19T09:27:25.236300
-RphI00HTbCEj-16knqJaw,2013-11-05T04:20:54.010200
-RtGYWJvQuiKaoSBt0xapA,2013-08-14T00:50:56.104800
-Ruskq8kQ22G55btI1YBLw,2013-05-30T05:13:15.292400
-RvMsikLRha0jrhyybfuIw,2013-12-16T07:57:37.000400
-RxIc-5sQP2Kd6oHVrtqPw,2014-01-02T13:09:09.595500
-RxrWp0tRl67W-nLasoJxw,2013-07-25T08:13:04.984200
-RyQ-10wQJCZuEovNnAxOQ,
-S0rSM46QHWeSES2ZNlIIw,2013-12-16T00:39:21.857700
-S0uwpvTSdGkvzxFSWJV4Q,2013-09-12T17:57:59.592300
-S6i3raATfuk2ugHogYZGA,2013-12-16T18:35:18.298300
-SETudMCQ1mLauiGgEx3dg,2013-09-18T05:30:39.819800
-SFe1DALRVG-LmAWuu4vDA,2014-01-21T05:18:38.499000
-SGbLVRFQlGM8Eo7mS0Hzw,2013-10-21T20:31:07.793700
-SHJ1myuRW61vR7AGdNR_A,2013-10-01T04:02:26.216300
-SKFFaG0RM-887uxnNdJYg,2014-01-29T23:36:02.626700
-SKi109-SN2VlUiowhvHeQ,2013-12-25T10:15:49.786900
-SMOQQlOQ7qKayA5p2I2PA,2013-12-02T02:23:54.654200
-SO9NZAdRwqKQt93-l9L6w,2013-12-23T07:00:19.549800
-ST8sQU_SQWfEoA-NF_rRA,2013-12-02T13:00:29.373100
-SZSMFkYQQ-y9QPCTHG67Q,2013-07-15T02:54:07.452800
-SeTaeinQPeBddpOmUaV4g,2013-06-11T07:10:22.263400
-SmJY1SGQQWgnEeYhCMnpA,2013-07-24T12:16:19.952200
-Sn0BiTISXawnV7Zcc2iNw,2014-01-12T11:44:37.725700
-Ssz22FKQLil9cILM8TrwA,2013-11-26T05:50:31.193600
-SumODmFQ7SeDIaZToWTHQ,2013-08-05T08:03:24.379500
-SvKJ0_cTb65lEhvunbf4w,2013-11-30T16:35:13.341400
-T1HwyWvR4CIh7TBnDVHMg,2013-06-10T15:27:31.807700
-TAkVTxaTj26SCr-7ch63A,2014-01-11T04:08:23.833200
-TK1aYmGRsWHAjwJcC7OCw,2013-11-11T16:00:59.772800
-TLX4vVFSLy_AHnQivc3cw,2013-06-24T16:07:28.394600
-TLi2kHUSTWlk5mMn1m_VQ,2014-01-05T14:55:18.717500
-TLw3TB7TROKxCqFBvMQXQ,2014-01-20T08:18:04.981500
-TQlGYexSSqa0tUoWFBOuw,2013-11-14T11:36:03.557100
-TRuQNElScq9g2J6kGk8Ow,2013-10-23T05:23:25.535800
-T_RSkTDQ_aHlAAEZJjNfA,2013-08-07T14:20:36.038200
-T_VWrseQcOM0HxrBMhpRg,2013-06-14T11:20:50.155100
-TapQwp5QvifChGg0PAVdQ,2013-11-07T23:55:08.265500
-Tbf-yvEQGC1ExjzMKEJIw,2013-06-10T00:13:33.052400
-TdG72kDTyyIBkybzMVlwA,2014-01-18T03:34:02.940500
-TfWG6cMSjm6uPKsiP5skQ,2013-12-28T10:14:20.981200
-TfyOM1sSBiMKfbdERs51A,2013-10-08T08:17:29.914500
-TgRu6dUS9SelHtQIBa7XQ,2013-10-30T03:11:13.022100
-TiJofZbRce46OZk2RP1Ag,2013-06-30T19:24:42.902400
-TrfWpGySo-mnS3C7S1Bnw,2013-11-29T14:02:16.570200
-TwA_-ERQOaInQOsWoQ2xA,2014-02-01T08:04:45.497100
-TwT3tmGTJa9REIVGbTHDw,2014-01-29T22:40:52.453200
-U0NwTR8TZ-v1gg5G0k-AQ,2013-05-31T01:01:21.518400
-U3GRxQ_SleLoMyh73BnFg,2013-11-21T17:06:43.601000
-U4aC8DwSRKMFWX2KDXemA,2013-07-26T23:34:13.133200
-U5-myczQc2obNWHqOctsw,2013-11-17T17:46:09.980000
-U5ao6eTTsuYF0T6nKKesg,2013-06-23T09:27:42.400000
-UEOq5C2SW26r6NQmXsg0A,2013-12-26T16:13:13.289300
-UGib3jjSjOPV0tcF0Q8kw,2013-12-05T08:29:46.053000
-UKA6s7zTuiQJ8U8IcZ2DA,2014-01-22T18:12:17.192400
-UKOW1UiTiCcjIfzYyIDyA,2013-07-14T11:20:44.293100
-UKVMxyJQFqVuhtdoY3aqg,2014-01-05T08:23:44.489400
-UKdBY3USEOWqNlv8Znv6g,2013-06-26T11:56:02.136000
-UMAPPtBSz-9nrLEgeFt2A,2013-11-02T18:28:44.062500
-UNl-lvBSdWsvawcfoCE4w,2013-12-10T13:14:02.294600
-UQ7hAv9QA-uPz_fGoaNTw,2013-12-05T10:27:56.102700
-UUg18agQkSWGtz3q3kD-w,2013-12-20T02:48:24.266200
-UWoEscvQiew7w2mPJlBWw,2013-05-25T04:09:55.703900
-UXZcJ2lQBmOJQS4rqVgkQ,2013-05-29T08:40:55.647000
-UiO0Ag9RtCMF0umQnG_TA,2014-01-02T10:03:24.557000
-Um3MoOnRb2mxZfyJeE9_g,2013-07-14T02:10:52.883700
-UmT87wnQ6OPn74uRlLoaA,2013-12-29T05:11:51.602600
-Umzpf5GSDaTiR1NbLliZw,2013-12-28T11:04:08.522100
-Un0AyxlSOi_aQgzwrK2wQ,2013-05-24T17:18:29.893800
-Un4D__qRbK43tZdtOYCcA,2013-07-25T04:32:31.207800
-Unin7K8TGukIX-B0cA08w,2014-01-20T11:53:31.551900
-UoEibFoSSaUtHh17UkeaQ,2014-01-11T18:07:23.914400
-Ur0O3IvTbSfNkD60FfWXA,2013-10-29T10:58:33.117500
-UrESFX0Q5OqLUmscc38sw,
-Urj3ywpRIWXqAZ8qHDmXQ,2013-12-03T10:43:15.220000
-UtzjsV7Q86z_leFXbI0-A,2013-07-30T05:25:29.474800
-UugE62bTXyvUOdYbxJd0A,2013-09-13T11:08:32.058200
-Ux0O2RSS2S9W9sWGmqMig,2014-01-21T02:37:27.419100
-UxoCii9Q2GvrWOnZWgQog,2013-06-07T22:34:07.024200
-UzzWZQvSE-qq9JBuQOTAg,2013-11-16T16:22:51.321500
-V7aKbkLRt6oQJOg-kUOFQ,2014-01-18T21:28:01.412100
-VB1C8YSRW2xPh48phgnYA,2014-01-04T13:21:04.339400
-VCVdEpoQTqy98fK6qeZxA,2013-10-22T04:50:21.800800
-VDDnizWQGuMhH21s_wVtg,2013-11-09T15:05:40.985100
-VDQPo-nTASZJ08kmKUf1A,2013-07-22T15:36:56.798900
-VIgsNPcRPyXD_MOss05nA,2013-11-01T08:23:03.916300
-VLSmRP8RKG_RUYFibgz4A,2013-11-28T14:18:11.745300
-VRaMeTxR4qB2yod8ZngHw,2013-11-13T10:53:12.725600
-VU-C1bJTEOhWwsGcWNajQ,2013-07-18T07:56:26.141400
-VVXk6DgQ9eWuWNwDRAKcA,2013-12-14T22:46:32.786500
-VZSHadmQX2q6_pdStB-7g,2013-12-03T09:03:33.120500
-VcLE7rFRq-Cwv2kOT74Gw,2014-01-22T07:53:23.189700
-Vd7ElXnRI-XUQWRruKbvw,2013-07-14T00:36:38.368600
-Vds58PqRuyTaQvam1Zfdw,2013-11-16T05:35:03.077800
-VfHqRrTSi-7leIhAgP7JQ,2013-06-12T12:36:09.039200
-VhAkgl9QTGy5nlkyVJzuQ,2013-12-29T01:37:02.681300
-Vl1qenpQxilASWku-NlQw,2013-12-02T04:39:29.191400
-Vm020azRdCzXt9HR9AJwg,2013-10-19T18:15:02.222600
-VniHM7CRjCl9jgnn-KnPg,2013-11-07T13:56:13.034300
-VrNZfveSRqEWoYVMbeSPw,
-VtT53ThRu6SmzvY7hGqZw,2013-12-06T16:09:28.042000
-W1LG60gS9mpEKOO3tHPLw,2013-12-27T03:56:11.205200
-W1ViEy2R5mN7xmPna7zBw,2013-12-23T04:04:06.670600
-W3TKogeQvaMlh-WxwTPVw,2013-12-25T20:43:40.124000
-W7Lc1q6Rh2LJvojDBxa9A,2013-08-06T01:14:32.023000
-WAKBlgSQX2449SgFsM-FA,2013-12-10T14:46:21.808200
-WAeLpV7T1yyY4QhvbOy2A,2013-11-01T15:55:38.907600
-WGVsDqRS8OfGTiq6BzmeQ,2013-11-16T10:50:17.773000
-WMwiv8BSFGxiWcSaK23dw,2013-06-19T14:16:29.890200
-WR0TQQ9S8201mQYXoAU4A,2013-10-14T12:11:40.407600
-WRJ_pBFRf-H1J8hw1I_dQ,2013-12-04T08:12:13.303700
-WUQXThsSDOnpXf2Yi3yHw,2014-01-06T13:04:39.186400
-WVzHG4ITMyXj5SC2BXFiQ,2013-11-30T22:08:12.486400
-WbpUGRZSA6r4g8oWqL2kw,2013-11-24T14:14:40.901300
-Wc6-dy2Q2WCC4zuM8Ibeg,2013-10-21T02:23:16.260500
-WdAXtthScST1vR84NmwIw,2013-07-14T08:30:10.082300
-WeUuE-_Qiim9NJJajyPAw,2013-12-07T15:23:09.598000
-WkMfmMYQDWskzc5IGKpVA,2013-12-29T12:05:03.609300
-WyBwoplQkK_hqCtaSW4pg,2013-06-12T23:42:10.895000
-WyTU-9MRCK8ws1li1j0ZQ,2013-11-20T10:15:58.746500
-Wyp1L7pSZaHhTU8Msmv8g,2013-11-24T21:46:36.002300
-X1E60S3Tr2MCBeUNMBnVA,2013-06-19T15:13:06.115900
-X51IO9CRLyNUFdurd2OOg,2013-11-13T04:01:04.138000
-X9kUeyCTw6BOvuO4NZWcA,2013-05-24T00:50:57.218600
-XJVFhs7RDigZqWjqiJt7g,2014-01-07T15:03:44.022600
-XNV8H6FR5iYvTfwBF0MHA,2013-12-19T09:40:15.018500
-XPBfADJQrGhMKMzr2xfLQ,2014-01-22T22:55:09.479300
-XPxG0bfQ_CjSYuMz0KnHA,2013-07-05T03:20:32.519200
-XQ4ufuFTKagKpOZVj9-tw,2013-10-12T00:42:05.772800
-XTfp6HARbicg8pwdSvkTQ,2013-12-26T21:08:08.817900
-XVWq4idSuKjafqbqZ0iTA,2013-06-01T07:58:44.394600
-XY1YT9FQ_KYVMRO_p5Wfw,2014-01-09T13:16:07.483600
-XYrIRUERRykCFV8YoHryA,2013-07-07T12:12:04.128300
-XcczXh_Qjuwn7pvgrdmlA,2014-01-12T11:33:42.584400
-XieCVvBRg6Czoy559GdeA,2013-06-07T14:51:11.029400
-Xj74PGLQf-jbIXRICmBpg,2014-01-08T12:59:49.006000
-XnKwwIIQ5WDD59nGcOhVw,2013-06-12T18:54:04.514900
-XyuHLRvQvmsUkqupJkvtw,2013-11-16T02:58:14.770100
-XzaAoKVSFKY77zi6DR0Gg,2013-12-14T15:01:48.229300
-XzmZG9ySO2R4q5jnsaf0Q,2013-11-17T10:16:47.819500
-Y1KFqWFTNyVv5OUWGuvrg,2013-12-04T12:23:48.460000
-Y22vk5KS7WSgGopjqeSIQ,2013-12-22T16:45:02.681200
-Y3cNnfoRaKVuG7KfpxC3A,2013-10-26T02:53:47.900800
-Y7P-8dCR3qHYvJV-X1fQw,2013-11-29T13:21:10.244300
-Y7Wjc4fTnyTLMhqgmkjRw,2013-06-21T22:32:34.203200
-Y9uTWF_SR-XXS9ooBPA6Q,2013-07-23T12:52:43.015600
-YAPtlL1ReqK8tc5SRudgA,2013-11-06T07:02:32.752300
-YB0EH18SBe_2sQttrX7dA,2013-11-30T16:06:28.119900
-YCya1eHQUaehSRHIZPXmg,2013-07-05T21:55:28.034500
-YEfDvdNSTGnRFMuT5gX7w,2013-05-28T14:20:43.799900
-YHpWhY6Ro2IrG96AOiY0w,2014-01-18T02:16:04.688100
-YL6AWSfRwmeitzj04zqkA,2014-02-05T05:56:37.712700
-YN75pwCT7qqiTZEM1mIJg,2014-01-18T10:27:04.516300
-YOca7QhRDahDwp3V9i4-A,
-YVVA_K_TfOWKOWNxdY09w,2013-12-15T04:41:43.200500
-YWQFvu5TMaAPj9Rzb3FNA,2013-07-04T16:16:25.671800
-YX88RVXTEiWNpy2HsZv0w,2013-12-23T04:48:30.275800
-YdSN5cwQq2nSrgwTn5SPA,2013-11-05T09:23:31.952800
-YeaNjlTThic_n-ygqo8RA,2013-12-04T04:05:41.870600
-Ynt8YgOTWC53hkE34Yb8Q,2013-10-04T05:46:38.301600
-Ypk16oRQ5SH9nRj_jKNjA,2014-01-21T03:54:00.644600
-Z1pLiS9TTicEl0vIHjspw,2013-12-26T12:48:22.646000
-Z35_pnpTFCBTKeP9TgD4g,2013-09-20T14:51:36.561300
-Z6kNUBUTtW_IX9IZpe-Cw,2013-11-24T02:48:38.890900
-Z9Vr4GYSbW3b9lEJ-56jQ,2013-12-23T08:12:27.212200
-ZFal4IRR42eD0rWlKd6uQ,2013-11-05T09:59:53.648900
-ZHVC8yhTaeVZxR_USz0cw,2013-06-06T23:39:02.401100
-ZRSz0GZTDGpqMJEAphcoA,2013-12-07T05:39:31.765100
